season,playerId,firstName,lastName,avgPoints,avgRebounds,avgAssists
2022-23,1629028,"Deandre","Ayton",16.71,9.26,1.60
2022-23,1629029,"Luka","Doncic",32.39,8.62,8.02
2022-23,1629033,"Theo","Pinson",1.16,0.77,0.56
2022-23,1629048,"ga","Bitadze",2.11,1.73,0.49
2022-23,1629052,"Oshae","Brissett",4.85,2.66,0.54
2022-23,1629056,"Terence","Davis",5.39,1.74,0.84
2022-23,1629057,"Robert","Williams III",7.97,8.34,1.43
2022-23,1629060,"Rui","Hachimura",11.05,4.42,0.91
2022-23,1629111,"Jock","Landale",5.70,3.50,0.85
2022-23,1629117,"Wenyen","Gabriel",4.89,3.76,0.47
2022-23,1629126,"Deonte","Burton",0.00,0.00,0.00
2022-23,1629130,"Duncan","Robinson",4.70,1.21,0.81
2022-23,1629134,"Kendrick","Nunn",5.98,1.31,1.08
2022-23,1629139,"Yuta","Watanabe",4.74,2.07,0.71
2022-23,1629162,"Jordan","McLaughlin",3.58,1.38,3.29
2022-23,1629216,"Gabe","Vincent",8.66,1.96,2.26
2022-23,1629234,"Drew","Eubanks",6.40,5.16,1.27
2022-23,1629308,"Juan","Toscano-Anderson",2.31,1.85,0.97
2022-23,1629312,"Haywood","Highsmith",2.88,2.29,0.52
2022-23,1629599,"Amir","Coffey",2.10,0.65,0.65
2022-23,1629603,"Mamadi","Diakite",1.24,0.65,0.17
2022-23,1629610,"DaQuan","Jeffries",0.00,0.00,0.00
2022-23,1629611,"Terance","Mann",8.80,3.41,2.27
2022-23,1629614,"Andrew","Nembhard",8.86,2.49,4.26
2022-23,1629622,"Max","Strus",11.54,3.23,2.14
2022-23,1629623,"Lindell","Wigginton",5.00,0.70,1.40
2022-23,1629626,"Bol","Bol",8.13,5.19,0.88
2022-23,1629627,"Zion","Williamson",26.00,6.97,4.59
2022-23,1629628,"RJ","Barrett",19.08,4.91,2.68
2022-23,1629629,"Cam","Reddish",4.84,1.10,0.71
2022-23,1629630,"Ja","Morant",26.16,5.85,8.08
2022-23,1629631,"De'Andre","Hunter",14.70,4.06,1.34
2022-23,1629632,"Coby","White",9.66,2.86,2.76
2022-23,1629633,"Jarrett","Culver",2.00,1.73,0.27
2022-23,1629634,"Brandon","Clarke",9.98,5.54,1.29
2022-23,1629636,"Darius","Garland",21.59,2.68,7.80
2022-23,1629637,"Jaxson","Hayes",2.84,1.61,0.41
2022-23,1629638,"Nickeil","Alexander-Walker",4.59,1.28,1.37
2022-23,1629639,"Tyler","Herro",18.97,5.07,3.94
2022-23,1629640,"Keldon","Johnson",19.79,4.54,2.61
2022-23,1629641,"Romeo","Langford",5.94,2.28,1.00
2022-23,1629642,"Nassir","Little",6.65,2.61,0.93
2022-23,1629643,"Chuma","Okeke",2.91,2.18,0.84
2022-23,1629644,"KZ","Okpala",0.92,0.68,0.26
2022-23,1629645,"Kevin","Porter Jr.",19.15,5.32,5.73
2022-23,1629646,"Charles","Bassey",5.38,5.22,1.30
2022-23,1629647,"Darius","Bazley",3.20,1.97,0.54
2022-23,1629650,"Moses","Brown",2.58,2.32,0.07
2022-23,1629651,"Nic","Claxton",12.48,9.12,1.87
2022-23,1629652,"Luguentz","Dort",13.51,4.59,2.05
2022-23,1629653,"Devon","Dotson",0.21,0.71,0.57
2022-23,1629655,"Daniel","Gafford",8.92,5.48,1.06
2022-23,1629656,"Quentin","Grimes",10.80,3.09,2.03
2022-23,1629659,"Talen","Horton-Tucker",8.95,2.69,3.15
2022-23,1629660,"Ty","Jerome",6.44,1.63,2.81
2022-23,1629661,"Cameron","Johnson",14.77,4.20,1.77
2022-23,1629662,"Mfiondu","Kabengele",0.21,0.36,0.00
2022-23,1629663,"Louis","King",10.00,2.00,1.00
2022-23,1629667,"Jalen","McDaniels",9.21,4.22,1.59
2022-23,1629669,"Jaylen","Nowell",10.35,2.50,1.94
2022-23,1629670,"Jordan","Nwora",6.95,2.94,1.13
2022-23,1629673,"Jordan","Poole",20.43,2.74,4.50
2022-23,1629674,"Neemias","Queta",0.67,0.61,0.06
2022-23,1629675,"Naz","Reid",10.41,4.44,1.03
2022-23,1629676,"Isaiah","Roby",3.07,1.93,0.68
2022-23,1629677,"Luka","Samanic",9.86,4.29,2.14
2022-23,1629678,"Admiral","Schofield",2.31,0.93,0.46
2022-23,1629680,"Matisse","Thybulle",4.01,1.92,0.73
2022-23,1629684,"Grant","Williams",7.82,4.43,1.60
2022-23,1629685,"Dylan","Windler",0.45,0.00,0.09
2022-23,1629714,"Jarrell","Brantley",3.67,1.00,0.50
2022-23,1629723,"John","Konchar",4.92,4.19,1.35
2022-23,1629726,"Garrison","Mathews",3.38,0.96,0.34
2022-23,1629731,"Dean","Wade",4.12,3.00,0.74
2022-23,1629735,"Chris","Silva",0.29,0.00,0.00
2022-23,1629750,"Javonte","Green",4.23,2.26,0.59
2022-23,1629875,"Xavier","Moon",0.88,0.38,0.63
2022-23,1630162,"Anthony","Edwards",24.32,5.72,4.38
2022-23,1630163,"LaMelo","Ball",22.65,6.24,8.22
2022-23,1630164,"James","Wiseman",7.50,4.45,0.50
2022-23,1630165,"Killian","Hayes",9.59,2.70,5.73
2022-23,1630166,"Deni","Avdija",9.17,6.41,2.78
2022-23,1630167,"Obi","Toppin",7.20,2.71,0.96
2022-23,1630168,"Onyeka","Okongwu",9.89,7.20,1.01
2022-23,1630169,"Tyrese","Haliburton",20.71,3.66,10.45
2022-23,1630170,"Devin","Vassell",16.35,3.44,3.16
2022-23,1630171,"Isaac","Okoro",6.36,2.43,1.13
2022-23,1630172,"Patrick","Williams",10.16,3.99,1.22
2022-23,1630173,"Precious","Achiuwa",7.94,5.13,0.78
2022-23,1630174,"Aaron","Nesmith",9.58,3.60,1.27
2022-23,1630175,"Cole","Anthony",12.20,4.50,3.67
2022-23,1630176,"Vernon","Carey Jr.",0.21,0.38,0.10
2022-23,1630177,"Theo","Maledon",6.41,2.67,3.30
2022-23,1630178,"Tyrese","Maxey",20.30,2.93,3.53
2022-23,1630180,"Saddiq","Bey",13.79,4.70,1.53
2022-23,1630181,"R.J.","Hampton",4.58,1.32,0.82
2022-23,1630182,"Josh","Green",9.10,3.03,1.72
2022-23,1630183,"Jaden","McDaniels",11.91,3.84,1.85
2022-23,1630184,"Kira","Lewis Jr.",2.04,0.59,0.41
2022-23,1630188,"Jalen","Smith",8.13,4.99,0.84
2022-23,1630191,"Isaiah","Stewart",10.50,7.46,1.30
2022-23,1630192,"Zeke","Nnaji",4.47,2.23,0.29
2022-23,1630193,"Immanuel","Quickley",14.74,4.11,3.40
2022-23,1630194,"Paul","Reed",3.50,3.20,0.33
2022-23,1630195,"Leandro","Bolmaro",0.14,0.16,0.16
2022-23,1630197,"Aleksej","Pokusevski",7.26,4.18,1.68
2022-23,1630198,"Isaiah","Joe",8.53,2.16,1.09
2022-23,1630200,"Tre","Jones",12.50,3.50,6.40
2022-23,1630201,"Malachi","Flynn",3.00,0.93,0.85
2022-23,1630202,"Payton","Pritchard",3.91,1.28,0.93
2022-23,1630205,"Lamar","Stevens",4.26,2.69,0.43
2022-23,1630206,"Jay","Scrubb",2.60,1.20,0.20
2022-23,1630208,"Nick","Richards",6.65,5.20,0.47
2022-23,1630209,"Omer","Yurtseven",2.35,1.35,0.12
2022-23,1630214,"Xavier","Tillman",5.36,3.84,1.20
2022-23,1630215,"Jared","Butler",3.36,0.36,0.73
2022-23,1630217,"Desmond","Bane",21.14,4.93,4.31
2022-23,1630219,"Skylar","Mays",15.33,3.17,8.33
2022-23,1630224,"Jalen","Green",22.14,3.74,3.70
2022-23,1630225,"Isaiah","Todd",0.47,0.63,0.21
2022-23,1630227,"Daishen","Nix",2.79,1.21,1.63
2022-23,1630228,"Jonathan","Kuminga",9.38,3.25,1.76
2022-23,1630230,"Naji","Marshall",9.06,3.62,2.45
2022-23,1630231,"Kenyon","Martin Jr.",12.67,5.51,1.50
2022-23,1630233,"Nathan","Knight",1.70,0.68,0.16
2022-23,1630235,"Trent","Forrest",1.13,0.80,0.83
2022-23,1630237,"Anthony","Lamb",6.69,3.47,1.55
2022-23,1630240,"Saben","Lee",4.31,1.29,1.91
2022-23,1630241,"Sam","Merrill",2.08,0.75,0.42
2022-23,1630243,"Trevelin","Queen",1.50,1.21,0.43
2022-23,1630245,"Ayo","Dosunmu",8.59,2.75,2.58
2022-23,1630249,"Vit","Krejci",0.44,0.32,0.21
2022-23,1630250,"Marko","Simonovic",0.25,0.08,0.00
2022-23,1630256,"Jae'Sean","Tate",8.84,3.69,2.63
2022-23,1630264,"Anthony","Gill",2.50,1.27,0.44
2022-23,1630267,"Facundo","Campazzo",0.59,0.12,0.53
2022-23,1630270,"Xavier","Sneed",3.40,1.00,1.00
2022-23,1630284,"Kevon","Harris",3.00,1.49,0.34
2022-23,1630288,"Jeff","Dowtin Jr.",1.22,0.46,0.62
2022-23,1630296,"Braxton","Key",0.31,0.08,0.00
2022-23,1630322,"Lindy","Waters III",4.28,1.50,0.56
2022-23,1630346,"Matt","Ryan",2.18,0.46,0.29
2022-23,1630526,"Jeremiah","Robinson-Earl",5.41,3.33,0.80
2022-23,1630527,"Brandon","Boston Jr.",3.33,0.70,0.47
2022-23,1630528,"Josh","Christopher",4.71,0.90,0.92
2022-23,1630529,"Herbert","Jones",9.69,4.01,2.42
2022-23,1630530,"Trey","Murphy III",14.53,3.56,1.42
2022-23,1630531,"Jaden","Springer",0.89,0.30,0.17
2022-23,1630532,"Franz","Wagner",18.33,4.06,3.49
2022-23,1630533,"Ziaire","Williams",5.12,1.93,0.85
2022-23,1630534,"Ochai","Agbaji",6.14,1.59,0.88
2022-23,1630535,"Greg","Brown III",0.68,0.46,0.07
2022-23,1630537,"Chris","Duarte",7.39,2.35,1.31
2022-23,1630538,"Bones","Hyland",9.15,1.88,2.39
2022-23,1630539,"Kai","Jones",2.31,1.81,0.22
2022-23,1630540,"Miles","McBride",2.71,0.61,0.88
2022-23,1630541,"Moses","Moody",3.82,1.33,0.65
2022-23,1630543,"Isaiah","Jackson",5.62,3.48,0.63
2022-23,1630544,"Tre","Mann",6.71,2.01,1.56
2022-23,1630547,"James","Bouknight",3.47,1.31,0.75
2022-23,1630548,"Johnny","Juzang",3.11,1.39,0.29
2022-23,1630549,"Day'Ron","Sharpe",3.24,2.86,0.53
2022-23,1630550,"JT","Thor",3.32,1.92,0.46
2022-23,1630551,"Justin","Champagnie",0.61,0.44,0.22
2022-23,1630552,"Jalen","Johnson",5.41,3.86,1.14
2022-23,1630553,"Keon","Johnson",2.91,0.68,0.91
2022-23,1630554,"Jason","Preston",1.24,0.67,0.82
2022-23,1630556,"Kessler","Edwards",1.64,1.00,0.38
2022-23,1630557,"Corey","Kispert",11.08,2.80,1.18
2022-23,1630558,"Davion","Mitchell",5.56,1.30,2.28
2022-23,1630559,"Austin","Reaves",12.82,2.97,3.31
2022-23,1630560,"Cam","Thomas",7.37,1.16,0.95
2022-23,1630561,"David","Duke Jr.",2.13,0.72,0.53
2022-23,1630563,"Joshua","Primo",7.00,3.25,4.50
2022-23,1630564,"RaiQuan","Gray",16.00,9.00,7.00
2022-23,1630567,"Scottie","Barnes",15.12,6.56,4.76
2022-23,1630568,"Luka","Garza",3.62,1.26,0.36
2022-23,1630570,"Trendon","Watford",6.20,3.22,1.76
2022-23,1630572,"Sandro","Mamukelashvili",4.31,3.03,1.02
2022-23,1630573,"Sam","Hauser",6.24,2.49,0.87
2022-23,1630577,"Julian","Champagnie",7.17,2.61,0.43
2022-23,1630578,"Alperen","Sengun",14.59,8.92,3.83
2022-23,1630579,"Jericho","Sims",2.17,2.95,0.30
2022-23,1630580,"Joe","Wieskamp",0.36,0.16,0.12
2022-23,1630581,"Josh","Giddey",16.58,7.88,6.17
2022-23,1630583,"Santi","Aldama",9.04,4.82,1.26
2022-23,1630586,"Usman","Garuba",2.74,3.74,0.78
2022-23,1630587,"Isaiah","Livers",5.77,2.38,0.68
2022-23,1630590,"Scotty","Pippen Jr.",0.88,0.25,0.13
2022-23,1630591,"Jalen","Suggs",9.70,2.98,2.87
2022-23,1630593,"McKinley","Wright IV",2.59,1.07,1.32
2022-23,1630595,"Cade","Cunningham",19.92,6.17,6.00
2022-23,1630596,"Evan","Mobley",15.96,8.89,2.80
2022-23,1630598,"Aaron","Wiggins",5.84,2.57,0.98
2022-23,1630600,"Isaiah","Mobley",1.24,0.80,0.12
2022-23,1630604,"E.J.","Liddell",0.00,0.00,0.00
2022-23,1630613,"Duane","Washington Jr.",5.81,0.86,1.50
2022-23,1630620,"Darius","Days",1.50,0.60,0.10
2022-23,1630624,"Feron","Hunt",0.00,0.00,0.00
2022-23,1630625,"Dalano","Banton",3.02,0.96,0.77
2022-23,1630631,"Jose","Alvarado",9.02,2.31,3.05
2022-23,1630637,"Carlik","Jones",0.95,0.24,0.29
2022-23,1630639,"A.J.","Lawson",1.93,0.72,0.07
2022-23,1630641,"Ibou","Badji",0.00,0.00,0.00
2022-23,1630643,"Jay","Huff",4.64,1.91,0.91
2022-23,1630644,"Mac","McClung",12.50,5.00,4.50
2022-23,1630647,"Eugene","Omoruyi",5.45,2.18,0.55
2022-23,1630648,"Jordan","Schakel",0.50,0.00,0.17
2022-23,1630649,"Stanley","Umude",0.67,0.00,0.00
2022-23,1630678,"Terry","Taylor",1.33,0.70,0.15
2022-23,1630688,"Ish","Wainright",3.49,1.93,0.74
2022-23,1630692,"Jordan","Goodwin",5.50,2.77,2.27
2022-23,1630695,"Micah","Potter",1.00,0.67,0.17
2022-23,1630696,"Dru","Smith",1.33,0.73,0.67
2022-23,1630699,"MarJon","Beauchamp",3.45,1.49,0.45
2022-23,1630700,"Dyson","Daniels",3.34,2.76,1.97
2022-23,1630701,"Michael","Foster Jr.",0.00,0.00,0.00
2022-23,1630702,"Jaden","Hardy",6.00,1.27,0.93
2022-23,1630792,"Malcolm","Hill",0.14,0.08,0.00
2022-23,1630846,"Olivier","Sarr",2.12,1.82,0.24
2022-23,1631093,"Jaden","Ivey",15.84,3.79,5.09
2022-23,1631094,"Paolo","Banchero",19.68,6.81,3.68
2022-23,1631095,"Jabari","Smith Jr.",12.78,7.20,1.28
2022-23,1631097,"Bennedict","Mathurin",16.69,4.08,1.49
2022-23,1631098,"Johnny","Davis",3.54,1.41,0.61
2022-23,1631099,"Keegan","Murray",12.20,4.64,1.23
2022-23,1631100,"AJ","Griffin",7.79,1.87,0.89
2022-23,1631101,"Shaedon","Sharpe",9.74,2.91,1.16
2022-23,1631102,"TyTy","Washington Jr.",3.09,0.96,1.00
2022-23,1631103,"Malaki","Branham",9.35,2.51,1.76
2022-23,1631104,"Blake","Wesley",4.28,1.91,2.28
2022-23,1631105,"Jalen","Duren",8.27,8.04,1.01
2022-23,1631106,"Tari","Eason",9.27,6.05,1.07
2022-23,1631107,"Nikola","Jovic",2.48,0.94,0.30
2022-23,1631108,"Max","Christie",1.75,1.03,0.29
2022-23,1631109,"Mark","Williams",6.14,4.83,0.29
2022-23,1631110,"Jeremy","Sochan",10.41,5.00,2.41
2022-23,1631111,"Wendell","Moore Jr.",0.66,0.28,0.28
2022-23,1631112,"Kendall","Brown",1.13,0.75,0.38
2022-23,1631113,"Kennedy","Chandler",1.01,0.49,0.75
2022-23,1631114,"Jalen","Williams",13.89,4.43,3.26
2022-23,1631115,"Orlando","Robinson",3.14,3.41,0.68
2022-23,1631116,"Patrick","Baldwin Jr.",2.03,0.67,0.18
2022-23,1631117,"Walker","Kessler",9.18,8.38,0.93
2022-23,1631119,"Jaylin","Williams",4.36,3.65,1.15
2022-23,1631120,"JD","Davison",0.66,0.31,0.38
2022-23,1631121,"Bryce","McGowens",3.51,1.33,0.77
2022-23,1631123,"Jamaree","Bouyea",1.36,0.55,0.36
2022-23,1631128,"Christian","Braun",4.39,2.21,0.72
2022-23,1631132,"Christian","Koloko",2.46,2.31,0.42
2022-23,1631133,"Jabari","Walker",2.63,1.60,0.41
2022-23,1631157,"Ryan","Rollins",0.57,0.30,0.15
2022-23,1631160,"Jordan","Hall",1.87,0.80,0.73
2022-23,1631165,"Keon","Ellis",0.73,0.24,0.18
2022-23,1631169,"Josh","Minott",0.81,0.44,0.09
2022-23,1631172,"Ousmane","Dieng",4.71,2.56,1.12
2022-23,1631197,"Jared","Rhoden",2.14,1.76,0.19
2022-23,1631199,"Ron","Harper Jr.",0.56,0.19,0.11
2022-23,1631205,"Buddy","Boeheim",0.73,0.27,0.18
2022-23,1631207,"Dalen","Terry",1.08,0.47,0.28
2022-23,1631211,"Trevor","Keels",0.25,0.17,0.00
2022-23,1631212,"Peyton","Watson",1.70,0.84,0.25
2022-23,1631213,"Tyrese","Martin",0.50,0.29,0.05
2022-23,1631214,"Alondes","Williams",0.00,0.33,0.00
2022-23,1631216,"Caleb","Houstan",2.61,1.34,0.41
2022-23,1631217,"Moussa","Diabate",1.59,1.35,0.11
2022-23,1631219,"John","Butler Jr.",1.13,0.42,0.28
2022-23,1631220,"Dereon","Seabron",0.15,0.04,0.00
2022-23,1631222,"Jake","LaRavia",2.02,1.21,0.40
2022-23,1631223,"David","Roddy",5.97,2.47,0.76
2022-23,1631230,"Dominick","Barlow",3.44,3.19,0.75
2022-23,1631245,"Quenton","Jackson",4.31,0.62,1.15
2022-23,1631246,"Vince","Williams Jr.",0.73,0.37,0.10
2022-23,1631254,"Kenneth","Lofton Jr.",2.55,1.09,0.43
2022-23,1631260,"AJ","Green",3.08,0.90,0.44
2022-23,1631288,"Jamal","Cain",2.39,1.27,0.29
2022-23,1631298,"Jack","White",0.51,0.41,0.10
2022-23,1631303,"Justin","Minaya",4.25,3.75,1.00
2022-23,1631306,"Cole","Swider",0.69,0.54,0.31
2022-23,1631309,"Trevor","Hudgins",0.45,0.00,0.15
2022-23,1631311,"Lester","Quinones",1.00,0.30,0.20
2022-23,1631320,"Chima","Moneke",0.18,0.18,0.09
2022-23,1631323,"Simone","Fontecchio",4.56,1.19,0.58
2022-23,1631367,"Jacob","Gilyard",3.00,4.00,7.00
2022-23,1631466,"Nate","Williams",10.60,3.00,2.00
2022-23,1631495,"Donovan","Williams",1.00,0.50,0.00
2022-23,1641645,"Xavier","Cooks",3.17,3.17,0.50
2023-24,2544,"LeBron","James",24.79,7.06,8.06
2023-24,101108,"Chris","Paul",9.25,3.87,6.65
2023-24,200768,"Kyle","Lowry",8.09,3.18,4.21
2023-24,200782,"P.J.","Tucker",0.61,1.03,0.17
2023-24,201142,"Kevin","Durant",26.31,6.47,4.88
2023-24,201143,"Al","Horford",8.41,6.16,2.43
2023-24,201144,"Mike","Conley",11.53,2.89,5.81
2023-24,201145,"Jeff","Green",6.64,2.29,0.89
2023-24,201152,"Thaddeus","Young",1.90,1.43,0.79
2023-24,201565,"Derrick","Rose",4.46,1.10,1.97
2023-24,201566,"Russell","Westbrook",11.27,5.08,4.64
2023-24,201567,"Kevin","Love",8.09,5.50,1.88
2023-24,201568,"Danilo","Gallinari",3.92,1.47,0.72
2023-24,201569,"Eric","Gordon",10.87,1.76,2.00
2023-24,201572,"Brook","Lopez",12.11,5.11,1.58
2023-24,201577,"Robin","Lopez",0.40,0.11,0.09
2023-24,201580,"JaVale","McGee",2.32,1.55,0.20
2023-24,201587,"Nicolas","Batum",4.80,3.71,1.89
2023-24,201599,"DeAndre","Jordan",1.82,2.01,0.33
2023-24,201935,"James","Harden",16.54,5.12,8.68
2023-24,201939,"Stephen","Curry",26.23,4.35,5.07
2023-24,201942,"DeMar","DeRozan",23.84,4.34,5.32
2023-24,201949,"James","Johnson",0.15,0.07,0.15
2023-24,201950,"Jrue","Holiday",12.46,5.23,4.72
2023-24,201959,"Taj","Gibson",1.03,1.12,0.33
2023-24,201976,"Patrick","Beverley",6.36,3.26,2.97
2023-24,201980,"Danny","Green",0.00,0.67,0.33
2023-24,201988,"Patty","Mills",1.72,0.47,0.46
2023-24,202066,"Garrett","Temple",1.13,0.59,0.34
2023-24,202083,"Wesley","Matthews",1.91,0.89,0.36
2023-24,202330,"Gordon","Hayward",9.73,3.46,2.98
2023-24,202331,"Paul","George",22.44,5.17,3.60
2023-24,202397,"Ish","Smith",2.98,1.69,3.31
2023-24,202681,"Kyrie","Irving",25.81,5.17,5.15
2023-24,202684,"Tristan","Thompson",2.74,2.93,0.84
2023-24,202685,"Jonas","Valanciunas",12.11,8.93,2.08
2023-24,202687,"Bismack","Biyombo",2.73,3.25,0.86
2023-24,202691,"Klay","Thompson",17.63,3.19,2.23
2023-24,202692,"Alec","Burks",9.25,2.01,1.14
2023-24,202693,"Markieff","Morris",0.86,0.51,0.21
2023-24,202694,"Marcus","Morris Sr.",5.81,2.39,0.65
2023-24,202695,"Kawhi","Leonard",23.84,6.17,3.64
2023-24,202696,"Nikola","Vucevic",18.22,10.44,3.26
2023-24,202699,"Tobias","Harris",15.36,5.96,2.86
2023-24,202704,"Reggie","Jackson",10.14,1.86,3.79
2023-24,202709,"Cory","Joseph",1.20,0.61,0.80
2023-24,202710,"Jimmy","Butler",19.20,5.00,4.72
2023-24,202711,"Bojan","Bogdanovic",14.47,2.53,1.62
2023-24,202722,"Davis","Bertans",3.87,0.81,0.47
2023-24,202738,"Isaiah","Thomas",0.57,0.00,0.21
2023-24,203076,"Anthony","Davis",24.03,12.04,3.36
2023-24,203078,"Bradley","Beal",18.08,4.38,5.06
2023-24,203081,"Damian","Lillard",23.57,4.28,6.85
2023-24,203083,"Andre","Drummond",8.59,9.16,0.49
2023-24,203084,"Harrison","Barnes",12.40,3.00,1.21
2023-24,203095,"Evan","Fournier",3.07,0.80,0.66
2023-24,203109,"Jae","Crowder",5.96,3.10,1.28
2023-24,203110,"Draymond","Green",6.37,5.42,4.59
2023-24,203114,"Khris","Middleton",15.22,4.53,5.49
2023-24,203200,"Justin","Holiday",2.96,0.91,0.85
2023-24,203458,"Alex","Len",1.89,1.97,0.81
2023-24,203468,"CJ","McCollum",20.25,4.38,4.63
2023-24,203469,"Cody","Zeller",1.00,1.44,0.52
2023-24,203471,"Dennis","Schroder",13.38,2.94,5.99
2023-24,203482,"Kelly","Olynyk",9.52,4.96,4.29
2023-24,203484,"Kentavious","Caldwell-Pope",10.01,2.38,2.32
2023-24,203486,"Mason","Plumlee",4.28,4.11,0.96
2023-24,203488,"Mike","Muscala",2.05,1.68,0.49
2023-24,203490,"Otto","Porter Jr.",0.83,0.66,0.20
2023-24,203493,"Reggie","Bullock",1.37,1.04,0.21
2023-24,203496,"Robert","Covington",3.77,2.73,0.63
2023-24,203497,"Rudy","Gobert",13.49,12.43,1.32
2023-24,203501,"Tim","Hardaway Jr.",14.47,3.29,1.77
2023-24,203506,"Victor","Oladipo",0.00,0.00,0.00
2023-24,203507,"Giannis","Antetokounmpo",30.57,11.76,6.58
2023-24,203552,"Seth","Curry",4.19,1.23,0.79
2023-24,203648,"Thanasis","Antetokounmpo",0.37,0.16,0.22
2023-24,203897,"Zach","LaVine",17.77,5.00,3.77
2023-24,203903,"Jordan","Clarkson",16.19,3.46,5.06
2023-24,203914,"Gary","Harris",6.73,1.59,1.65
2023-24,203915,"Spencer","Dinwiddie",10.01,2.56,4.53
2023-24,203924,"Jerami","Grant",19.07,3.20,2.57
2023-24,203925,"Joe","Harris",1.05,0.35,0.27
2023-24,203926,"Doug","McDermott",5.24,0.90,0.97
2023-24,203932,"Aaron","Gordon",13.90,6.42,3.54
2023-24,203933,"T.J.","Warren",2.05,1.10,0.45
2023-24,203935,"Marcus","Smart",15.88,2.82,4.65
2023-24,203937,"Kyle","Anderson",6.33,3.39,4.18
2023-24,203939,"Dwight","Powell",2.52,2.68,1.04
2023-24,203944,"Julius","Randle",21.89,8.22,4.42
2023-24,203952,"Andrew","Wiggins",12.85,4.34,1.69
2023-24,203954,"Joel","Embiid",31.21,9.79,5.05
2023-24,203957,"Dante","Exum",7.53,2.74,2.75
2023-24,203967,"Dario","Saric",6.34,3.77,1.86
2023-24,203991,"Clint","Capela",10.88,10.32,1.21
2023-24,203992,"Bogdan","Bogdanovic",16.14,3.32,3.08
2023-24,203994,"Jusuf","Nurkic",10.74,10.97,3.89
2023-24,203995,"Vasilije","Micic",5.24,1.10,3.27
2023-24,203999,"Nikola","Jokic",26.08,12.15,8.85
2023-24,204001,"Kristaps","Porzingis",20.24,7.11,1.93
2023-24,204060,"Joe","Ingles",3.97,1.96,2.85
2023-24,204456,"T.J.","McConnell",9.37,2.47,5.01
2023-24,1626145,"Tyus","Jones",10.96,2.43,6.93
2023-24,1626153,"Delon","Wright",3.55,1.41,1.91
2023-24,1626156,"D'Angelo","Russell",17.16,2.97,6.05
2023-24,1626157,"Karl-Anthony","Towns",21.50,8.12,3.07
2023-24,1626158,"Richaun","Holmes",2.65,2.39,0.35
2023-24,1626159,"Justise","Winslow",0.00,0.00,0.00
2023-24,1626162,"Kelly","Oubre Jr.",14.87,4.76,1.43
2023-24,1626164,"Devin","Booker",27.00,4.45,6.89
2023-24,1626166,"Cameron","Payne",7.29,1.41,2.47
2023-24,1626167,"Myles","Turner",16.56,6.69,1.31
2023-24,1626168,"Trey","Lyles",7.04,4.34,1.18
2023-24,1626171,"Bobby","Portis",14.32,7.63,1.32
2023-24,1626172,"Kevon","Looney",4.10,5.01,1.54
2023-24,1626174,"Christian","Wood",6.20,4.22,0.86
2023-24,1626179,"Terry","Rozier",19.57,4.02,5.52
2023-24,1626181,"Norman","Powell",13.49,2.53,1.04
2023-24,1626192,"Pat","Connaughton",5.64,3.13,2.14
2023-24,1626196,"Josh","Richardson",8.90,2.57,2.02
2023-24,1626204,"Larry","Nance Jr.",5.75,4.98,1.87
2023-24,1626220,"Royce","O'Neale",7.43,4.71,2.66
2023-24,1626224,"Cedi","Osman",6.87,2.60,1.71
2023-24,1626246,"Boban","Marjanovic",0.58,0.42,0.08
2023-24,1627732,"Ben","Simmons",6.00,7.86,5.71
2023-24,1627734,"Domantas","Sabonis",19.47,13.78,8.16
2023-24,1627736,"Malik","Beasley",11.22,3.53,1.36
2023-24,1627739,"Kris","Dunn",5.10,2.74,3.65
2023-24,1627741,"Buddy","Hield",11.87,3.12,2.92
2023-24,1627742,"Brandon","Ingram",20.10,4.93,5.51
2023-24,1627745,"Damian","Jones",1.37,0.79,0.19
2023-24,1627747,"Caris","LeVert",12.94,3.82,4.79
2023-24,1627749,"Dejounte","Murray",21.37,5.18,6.19
2023-24,1627750,"Jamal","Murray",21.24,4.14,6.40
2023-24,1627751,"Jakob","Poeltl",11.15,8.52,2.50
2023-24,1627752,"Taurean","Prince",8.88,3.00,1.55
2023-24,1627759,"Jaylen","Brown",22.44,5.47,3.52
2023-24,1627763,"Malcolm","Brogdon",13.57,3.33,4.74
2023-24,1627777,"Georges","Niang",9.27,3.23,1.21
2023-24,1627780,"Gary","Payton II",4.53,2.11,0.94
2023-24,1627783,"Pascal","Siakam",21.60,7.06,4.14
2023-24,1627788,"Furkan","Korkmaz",2.05,0.70,0.58
2023-24,1627826,"Ivica","Zubac",11.19,8.85,1.30
2023-24,1627827,"Dorian","Finney-Smith",7.40,4.08,1.41
2023-24,1627832,"Fred","VanVleet",17.45,3.72,7.94
2023-24,1627853,"Ryan","Arcidiacono",0.00,0.15,0.07
2023-24,1627863,"Danuel","House Jr.",3.00,1.32,0.66
2023-24,1627884,"Derrick","Jones Jr.",8.45,3.15,0.93
2023-24,1627885,"Shaquille","Harrison",0.50,0.50,0.00
2023-24,1627936,"Alex","Caruso",9.18,3.59,3.27
2023-24,1628365,"Markelle","Fultz",7.44,3.07,2.67
2023-24,1628366,"Lonzo","Ball",0.00,0.00,0.00
2023-24,1628368,"De'Aaron","Fox",26.11,4.44,5.54
2023-24,1628369,"Jayson","Tatum",26.69,8.00,4.94
2023-24,1628370,"Malik","Monk",15.21,2.96,5.19
